Group,ANGPT1,ANGPT2,ANKRD22,BCL6,C1QC,CA4,CALCA,CCL5,CD177,CKAP4,CXCL10,FAS,FLT1,HK3,HP,ICAM1,IL18R1,LAG3,PADI4,PF4,PGLYRP1,S100A12,SLC2A3,TNFAIP6,TNFRSF1B,TREM1
Control,63.78019523,0.038741726,72.4258134,1648.773562,-2.305727614,287.606954,-2.592917868,5905.079552,16.17194426,1128.412437,57.68559594,23.10484091,5.14346599,995.2828087,257.7001115,15.73758132,157.3198384,121.3632862,3308.667974,-17.18700822,2587.6567,2878.538012,2746.272328,194.2890804,407.0439378,122.9532881
Control,69.07945249,-1.043031675,43.11291645,2487.927808,-4.625021929,274.3153934,-8.176997868,4943.935981,-1.333789137,689.7423117,24.7206132,26.6353398,1.501333198,578.761797,38.24752944,4.166642132,233.3865597,165.3866563,2703.664802,-6.694869645,301.0683481,668.2233655,4883.976468,255.5125602,804.8720467,131.1638287
Control,65.53478944,3.648021218,33.08016203,2432.233682,14.15230579,296.096876,-3.39584533,3838.465545,4.981294822,566.3268275,83.80030132,24.47479208,0.305916954,763.2273499,89.66342081,-0.639344569,203.5326864,167.2744401,1235.573459,-5.443428934,779.0184579,1255.558249,4026.139556,417.0348384,867.6278463,278.896851
Control,53.7347532,-6.227345685,59.57347787,2750.649154,2.096,85.55066761,-2.534663655,13096.36141,6.130334213,529.3690716,70.08314579,22.78847919,-1.588164975,614.9850681,14.66331452,-7.903274619,215.8366352,217.8504458,1691.625373,-11.0649734,189.7676737,576.8918514,2729.094176,539.8810998,275.1976012,72.77667452
Control,77.19048102,5.456978376,51.17841919,3165.209138,-2.358526599,266.1599466,-10.3593466,3107.548592,-8.523989848,535.0901207,83.47593878,27.64376619,12.51309472,526.8348039,39.83982944,17.07510294,299.4506044,72.44398203,2729.094176,-6.497740203,380.7084679,1853.354616,4943.935981,331.4768358,781.2024036,132.089721
Control,26.18935025,3.820886599,16.7844402,2027.472164,3.608562944,159.2187786,-5.119731472,5518.198046,6.691091269,708.9289602,37.02094193,27.34533594,1.620985482,404.7303283,12.77953325,17.39319878,113.4012265,142.6057662,1129.249318,-4.630277056,235.5329641,855.1377712,3404.197722,169.7988713,389.2894509,178.4928387
Control,34.36915736,-2.396793299,14.03696782,4017.32584,3.178538071,201.2579412,-2.146854315,5689.084826,-3.584560914,1224.778204,47.05389005,14.52498467,-1.184909137,568.6564004,3.857879797,1.263785584,193.3316275,119.1397978,1919.14916,-6.883614213,305.9915268,1805.208475,5175.389503,411.5986052,579.0217803,209.3279641
Control,50.17582365,3.40805736,46.02683898,3711.302518,-3.679269746,479.0518062,-5.591209239,3199.892309,12.66402508,619.2132713,63.67589604,29.61854619,15.33789665,1104.799602,64.9598936,20.53913279,169.6535034,84.0789664,2087.052271,1.08945797,475.3431056,2304.495281,5610.13324,334.6285737,930.6725677,357.4682985
Control,30.18639218,-1.500402335,30.08089553,2277.331287,-3.261163249,201.0237974,3.811027614,2768.038126,3.597864873,946.0139394,62.32131198,29.89310081,0.367047411,1008.761405,10.37090061,6.721071371,133.7407225,86.03874873,2046.938028,-3.092252284,372.5270655,907.7372629,4162.972122,237.2085727,893.7480438,57.23528741
Control,19.01605117,0.269709442,33.60645553,2799.252445,6.496629442,246.8682797,0.751793909,4441.294673,-1.327580761,742.3267061,50.00299239,30.52274589,1.285592995,520.1754797,23.06707604,12.67020162,210.3160857,143.6957729,3118.631105,-8.969255736,304.1474486,1822.877666,4505.99578,378.3332558,1033.872238,169.2235774
Control,30.51582548,-0.354180711,27.18586376,1156.918932,0.759119086,55.77297086,-4.728485736,4834.659898,0.787885787,421.4217334,32.96666355,25.60103198,-0.109780711,216.8160103,12.59304904,7.898830152,218.7127922,121.1303035,1386.422004,0.120382132,56.70654355,707.8012451,2432.233682,238.5391957,689.7423117,64.36529371
Control,67.63513736,-0.65783665,16.41059817,4229.450104,-2.183589949,206.0650288,-1.513126193,4125.573354,-0.765951066,711.5603321,39.10254477,47.0185601,-0.331915939,838.7132488,17.6971198,11.55676234,167.2744401,86.1357932,2826.27597,-4.183273807,433.0264439,829.8403195,4670.227465,302.4988775,861.3654176,219.9070745
Control,38.39699766,8.608850863,71.62118792,3075.191119,-3.472089543,207.4198355,-5.900864569,5973.255038,0.066922437,1547.153655,42.98235685,44.00757147,6.804808223,280.9969357,29.01645574,5.593012183,249.3469182,140.888134,2627.113343,-2.525755431,194.867521,644.077342,3758.496373,763.6368687,934.2437009,282.7282121
Control,69.75696315,0.133511675,72.10481645,4210.220899,-1.956951472,628.2681272,-1.646544873,2687.214474,-3.279220203,1165.930908,52.92652426,30.87936782,0.860054619,683.7124943,28.56827503,22.20880086,334.2707484,76.06222284,3153.480838,-5.824525279,769.0675385,1943.700757,4834.659898,572.6417804,711.1986176,253.9293598
Control,78.98195543,2.384595838,10.37090061,3814.551927,8.266788426,167.1804797,-0.21908264,3742.180729,0.406340609,542.031418,28.81994223,23.42493208,8.637797665,773.8201426,5.14139066,12.23898893,189.1595697,74.61488335,2051.890757,-8.318075431,237.0633451,498.7572623,3628.849155,235.2372573,700.8337957,125.6622479
Control,29.42642518,6.92576934,50.80133675,1438.747891,-7.985007208,48.40057005,0.611055635,5385.176983,-0.907064264,634.6651667,37.85913635,20.15503249,-5.964941015,451.785155,16.01445168,0.518150355,185.3559442,133.0640201,1107.210005,-13.54637807,85.19646102,431.9823815,2502.778351,322.0544402,444.7691649,58.40164579
Control,58.7456134,5.407986193,44.09844934,5257.565351,-5.266068629,100.9502376,-1.008475939,4907.469481,12.53310294,361.3484703,47.83956264,8.265867513,1.15713269,521.9902391,61.9779334,26.06763695,160.8215282,96.32894223,1152.4406,1.023045584,456.5492186,2084.322179,4106.312903,1202.669452,706.311274,169.3661524
Control,113.8812582,0.307548325,9.863346497,5753.608036,-5.311894518,152.5466067,7.779598477,3688.067158,9.686168934,677.4805849,40.27291096,10.81383472,-0.049045939,668.5602199,-5.040576751,81.97606234,217.9828332,77.19048102,2966.775553,-9.983015127,403.9645251,3096.53441,5518.198046,964.4331183,693.6318209,230.4769902
Control,99.88040761,0.448293807,20.95128467,6992.457489,5.092655127,309.0998327,-4.406424569,4750.049822,5.608219492,761.9572195,40.75281563,23.18407756,0.897813096,815.5686381,2.699119594,47.56266,246.8682797,150.9194908,2534.972107,-6.031322538,590.2748429,3621.274838,7683.061743,794.0324666,719.0136327,366.6168922
Control,32.38761604,9.992874619,36.00138721,2917.404769,-5.735037005,317.1019585,3.218157259,6131.232079,-0.310956142,796.7342074,159.6372974,16.94819898,8.307879695,784.2618053,37.00220203,20.43045178,372.9271179,106.4032954,1721.889741,1.825044467,247.6482192,2445.782646,4399.342827,677.1165024,646.6560802,178.9941337
Control,35.35994005,4.899846904,16.35354538,2627.113343,-5.932447614,204.0091177,-7.750427005,5770.093173,0.67444132,626.1320962,52.22855817,13.69032223,4.340757157,794.9176403,16.93740619,28.10525594,296.096876,153.9979962,2046.938028,0.343690254,244.3464519,1681.233435,4528.393931,221.6985748,557.6827756,161.7853232
Control,36.81277076,5.453229949,18.6604134,3124.321583,4.605939188,249.0377599,-3.809252386,5973.255038,-0.285989036,701.2082539,42.94947147,26.77537827,5.503716142,586.1580584,27.07162264,33.6673267,200.7811818,42.98235685,1101.540159,0.57033203,537.9582372,2716.211243,3872.048281,806.7561492,552.936791,194.5239393
Control,116.7776051,1.006733096,78.70661371,4097.393616,0.880491269,304.4495807,-1.979340203,9053.36811,0.99475736,816.0546784,22.61245046,-0.961929239,7.697639391,696.0991179,27.1372734,30.68919685,232.9613281,83.17485025,2520.683094,-0.563264873,407.9826948,2729.094176,4494.970863,786.876587,780.7613965,150.4974876
Control,43.91591726,-0.258604264,43.2685597,2561.520055,-8.135833909,49.13210579,-3.634404264,10697.95817,3.954400305,333.5598014,90.76157431,5.711704365,-0.312987919,433.5454561,10.56209381,33.9896265,140.4851981,288.1604843,822.6465349,-3.009612589,190.3122513,1142.979618,4569.783947,892.1475659,638.0419082,89.00548518
Control,26.14786041,5.432387614,130.5312807,3846.565534,-7.897867919,155.5329015,-3.689621117,11061.71571,-2.378742335,771.1984405,116.7116708,31.96925766,0.418273503,1145.463571,26.04478274,35.02489289,320.6251535,352.6240965,2089.519604,-0.265692589,475.3431056,1897.450203,9053.36811,2022.887927,555.683281,96.03355716
Control,83.3381266,-1.840251878,24.53670406,2155.264452,0.372201726,142.6441138,7.714289949,6149.319022,3.817970355,627.3277211,111.2784105,36.58407726,12.96483127,495.3609636,28.33083695,27.14305868,193.502417,112.1578841,1388.827702,1.138090305,345.5225281,1559.324479,4549.017694,597.5437774,459.3107592,117.8051379
Control,52.48136284,-1.349247614,43.18643685,3147.66389,-2.045298223,151.4345548,-5.39555132,6946.047533,6.308133909,605.5619428,57.76280386,7.631133198,4.940006802,455.2652364,54.49562924,22.18789066,147.0752836,124.6369812,2139.066442,6.940037513,524.5205115,2061.553619,4106.312903,1256.624561,534.1382466,150.2434232
Control,39.3012868,-2.510545685,19.52738711,2367.248214,-3.733156853,111.371287,10.1920403,5956.050714,7.09490599,623.423593,67.41751371,9.224665584,-1.818108731,562.5090058,5.900138173,17.72724345,292.0974863,132.5758347,1841.226227,-2.379948934,253.0419235,1693.450288,3534.01864,276.4605502,391.2151143,66.3170664
Control,31.71772284,-5.140333604,42.50088122,3598.617376,2.429070761,233.7961138,1.360855635,7574.852797,11.06573492,822.6465349,49.06550487,29.24000355,-3.501869645,768.6253265,17.12389299,35.84864975,271.1449548,77.16925787,1289.314799,-4.610490254,339.4615781,5216.855258,4968.63214,874.4510529,673.3548654,201.4947492
Control,93.29739787,-4.120832893,77.76486365,2163.494389,4.230847919,260.8932068,-2.692295635,8253.368902,1.512827005,1138.645126,55.90660995,21.10894183,2.562900457,1021.186505,158.1226812,26.41166091,183.073021,103.489637,3695.630951,-3.678643147,2553.861447,4070.381804,3417.475957,548.6961654,409.3963822,127.2744712
Control,177.772191,-7.594151574,6.046033807,2878.538012,-1.314846802,240.7724772,1.931143959,7159.165256,-4.176403858,643.4153431,67.32345706,45.06168193,-3.897208731,590.2748429,-1.390626904,28.33083695,179.5080847,78.62311492,1588.538764,-5.239401117,356.6889172,2754.852007,4034.555226,1063.122185,661.9042763,164.2596203
Control,63.24930223,-5.064581117,36.91744051,4613.148031,-2.887061624,218.1087437,-9.620210964,7827.73749,-4.81074,701.5607207,92.77867137,20.66668782,5.759889239,782.0380866,15.21025452,32.14728761,267.0194819,115.4759879,1324.534213,8.015404772,181.082197,2419.171541,5175.389503,641.1873445,662.5323792,222.7783865
Control,71.82119817,3.470998376,165.0990019,3758.496373,-0.655678274,96.67253716,2.964516447,7015.288171,-9.99812802,547.6887901,187.5638718,18.75812447,-4.721909239,516.5887015,32.49505675,25.14199371,207.1154377,76.93675584,1333.633424,2.730080305,243.3631756,1503.290901,3688.067158,1183.958529,442.5008801,153.95636
Control,51.13830264,6.292672183,30.17265949,3223.590008,1.074675939,65.02741513,7.852113249,8688.916399,-7.050203249,401.513014,22.80212386,12.82413472,7.454487005,469.5630251,3.460149645,11.40266,120.5555969,66.17513604,1857.370986,-7.634274873,247.7981257,906.5650764,3147.66389,316.6666265,745.6171111,138.1289803
Control,60.55506071,-3.096658579,63.34363289,6149.319022,-0.155892792,209.6354832,-4.508019594,5257.565351,15.60784843,862.4352509,64.94080426,22.37592741,1.001579036,649.1983181,11.9550197,24.03633848,139.4220417,74.77795604,2163.494389,-4.888879239,885.5571717,3259.526669,4980.74015,1017.068868,835.2756126,239.5736704
Control,20.39550944,1.848496853,103.5773465,5921.687591,6.055914213,317.1019585,-2.160803858,5030.818823,5.35201533,809.0772067,16.74042508,17.93914132,7.479425076,1075.869274,125.1678457,30.89455523,257.7001115,63.53762893,3423.865611,-0.374521421,858.2209016,4379.562307,7414.977184,790.9248979,478.4608098,129.9783581
Control,119.8107766,-3.143029086,13.38672447,4298.747158,0.185250355,121.1303035,-4.815586396,5578.877093,3.909693909,469.7469255,50.22582782,35.91162985,7.487331371,595.2999388,-1.197175228,38.37926508,198.4223051,89.83624183,2032.344767,10.82891107,211.431363,944.2396145,3718.937414,456.0008314,605.5619428,137.1200981
Control,30.30142365,-5.229219898,38.00322893,2386.704292,1.123834416,154.57232,4.300010254,4328.232655,-9.141432183,507.8412556,111.6522722,16.89912,0.55116467,357.2183883,8.98310731,5.351288731,148.3249798,85.31107492,1809.077326,-0.215011218,181.7126592,1163.191554,3334.329311,261.3102543,484.9015679,114.1739415
Control,29.72607259,-0.895190558,37.85913635,2196.345416,-2.894295431,109.6976002,-3.199934112,2946.96374,2.84325665,504.1282212,35.6639733,31.49673076,-5.15369797,233.0318098,6.685405178,18.36508254,103.6068425,23.09593239,1019.169989,-0.971018376,103.8960753,1670.650765,3315.200109,348.3563821,447.971568,102.4803582
Control,34.82021127,4.79804132,265.9013932,3889.168356,3.560356853,278.1738467,-9.310137259,3147.66389,3.332833604,536.2847868,89.93456914,70.63680244,-2.320272944,407.9826948,0.587465076,5.391346396,151.4771959,58.52904609,1116.123925,-10.12782173,157.2331206,1473.753741,4549.017694,1173.961879,967.5606518,236.5543875
Control,38.18777919,4.46010264,94.26145157,1341.786639,9.347854924,67.08876426,-5.928404975,5231.263847,4.419247107,450.3343773,189.9935287,26.90610843,-11.81233868,244.272365,13.97616152,16.51482365,136.0042851,115.185609,1121.021341,0.643077462,62.02549482,977.0976144,2076.724479,262.3812974,756.1286919,134.9367945
Control,60.10035056,-4.990597259,14.06869168,1637.126576,-0.28122,86.4203335,0.401765279,6149.319022,1.843244975,506.9824206,39.21274437,30.64062599,-3.690434619,307.5347617,10.91378782,13.82158274,190.973748,112.031576,1206.430628,-6.621090863,71.70152091,747.1881069,2976.951549,199.1919218,565.5797602,141.5662424
Control,8.848276954,-1.80053066,12.16157706,2112.513282,2.819995025,249.5076271,17.03704751,4125.573354,4.916828426,861.3654176,19.67219766,19.20727919,-1.160706904,468.0412779,19.42852497,7.354254619,136.9997174,39.02325766,1617.346218,3.228415939,120.9980404,1494.672406,4370.118355,538.4390498,636.8199363,118.9333094
Control,32.18511025,2.379788325,26.07332061,965.0613753,-8.723659086,96.40850305,-8.656202335,5770.093173,2.782662843,422.3790396,29.8290203,17.12389299,-3.301069036,196.158249,15.46433142,9.636558274,128.0563057,134.7136348,1191.430894,-8.796825076,92.52463756,830.3068846,2247.615718,235.6039978,457.2933874,81.93043482
Control,24.71070609,2.274597056,19.1636666,1748.019279,3.564801574,121.1662141,-10.7359003,2412.42322,6.658920102,663.5404259,51.58389929,16.00737066,-4.142951168,216.2170472,7.796080609,8.918067107,87.69632822,40.71299168,1307.725465,-2.803360051,134.7871748,691.1687693,2527.736228,400.3153867,700.454456,107.7875139
Control,35.6639733,-1.606504467,6.181845178,1351.314572,9.590133299,50.49317817,-1.014154822,2737.68869,-0.600769442,398.0389585,29.01645574,7.14768,4.837033909,198.5418948,13.71046761,2.219450761,69.96575604,25.40935127,848.0846893,1.130431168,95.05323269,469.1845027,2049.371116,207.5387831,476.8916689,94.07462061
Control,24.27984497,-9.939582538,26.57845604,1429.594952,3.208560711,92.70369827,-1.347162843,2614.948353,-5.750329239,571.2999555,21.00301208,19.90231015,-12.41161462,233.5949154,13.56784203,1.506465888,135.9296781,53.06628152,1638.75503,-4.449600102,144.9315065,1290.338771,2491.569124,118.3026714,619.8000086,109.6976002
Control,37.16943614,0.484272386,32.51828386,1622.199916,-3.98661401,141.4461345,-5.753970254,6323.994602,2.421715228,398.339645,55.62420447,26.61179188,-2.467908731,259.5899263,10.07518223,24.66901645,107.6005048,144.8095907,1005.358042,-11.05433665,106.8255267,741.9446657,2776.756275,384.3490759,679.3977498,119.2697514
Control,45.4851598,1.352706701,22.32652396,1961.955608,-1.310635127,403.6565799,-9.858878173,5356.590077,16.30333096,744.032787,73.56093005,33.89891259,-1.316216548,553.2002478,16.44212985,9.386985584,146.9561828,107.3950639,2357.541355,-5.947886904,181.5024095,882.3371788,3583.764946,456.5492186,878.6302779,236.2556663
Control,47.69017655,5.344603147,45.23765178,2107.254004,15.32470609,311.8489358,-3.82939198,11332.90142,1.072033299,575.5533968,86.27700558,43.47576213,2.510973096,390.616623,18.25180975,7.117413401,117.2334439,181.4441421,1818.888927,-6.262951675,214.1068205,1446.688727,3583.764946,711.5603321,1075.869274,213.7132852
Control,41.84251736,-1.915823706,26.14117066,1831.001907,13.34844832,244.1207963,-6.511354822,5753.608036,-5.519734061,755.7284489,58.85776599,31.94701513,-2.72663736,407.3550105,37.7937801,19.16029137,129.1032572,126.017975,1498.955043,-1.532277157,180.139249,1317.862863,3477.961635,436.0840457,865.5260359,197.5445689
Control,39.58327787,-2.702730051,24.14744112,4692.947625,9.727903452,386.9576397,-4.316417868,8550.803852,17.53806162,1107.210005,54.67168995,43.48633584,0.983994315,749.6179517,182.817171,8.626069949,277.7199429,99.8222199,2376.888667,-3.399858528,425.7106903,2477.32518,5921.687591,588.8884422,1148.051315,201.1977044
Control,93.32119117,0.470161218,5.087591472,2185.331466,5.449046904,417.3576447,6.152667919,6094.517553,-0.010269239,656.0127635,36.72900853,36.05411157,-2.98202066,356.1754097,1.908302132,4.930712335,127.3465825,167.886227,1906.05217,9.261554619,268.2982302,1282.880213,3043.297109,373.6081787,1172.101696,361.3484703
Control,23.71969604,-1.979801218,20.11774863,1816.846077,7.191124467,270.5247314,6.533626701,6023.47592,3.296475838,766.5170915,49.73254071,40.21953817,-1.637033503,633.1414835,22.55529777,5.558278883,223.5175213,192.3211769,2253.59481,-10.58906162,430.2566572,973.8968643,3372.636582,149.5931805,797.6263265,195.5986151
Control,6.683764772,3.375866701,28.76032112,988.6538314,4.599291371,153.95636,0.449999695,4370.118355,8.209728731,599.8211023,51.98299411,26.26064071,1.792667107,238.6874153,11.88463157,7.775869746,89.56303239,64.62271604,1252.684323,-2.195203959,128.2008953,558.1920815,2695.685279,272.2773177,503.0400328,55.81805929
Control,35.70833543,8.218699086,32.6647201,3905.974297,7.288384873,358.114935,-14.99818254,4248.637299,-2.355912792,819.8050708,71.25123381,33.08016203,2.563753909,467.6530625,11.22164162,15.28946838,232.8929299,109.8780129,2720.425567,-4.341334619,414.3015891,2112.513282,4034.555226,510.0447477,1017.068868,223.9184383
Control,32.34807431,-0.024385381,10.08248315,3347.302858,-4.37345868,179.5600469,-1.981816041,5673.21718,5.088619188,474.3618844,31.0579599,15.59714142,0.078880711,340.0783436,19.80063259,13.92803868,118.7328485,135.7060673,1914.935512,-8.234173604,200.5419104,1648.773562,3814.551927,495.1540087,1005.358042,363.0509407
Control,37.63552112,10.76244061,26.45821289,3437.18985,-2.272647716,157.1420931,-10.6827269,6303.400238,-9.49520132,612.0077906,26.87127604,28.62209563,0.560786904,361.3484703,8.973993096,6.816071269,153.95636,66.19312629,1906.05217,-12.44883269,171.212228,913.3618454,3650.608849,679.5584255,952.033481,144.1106603
Control,49.62895665,4.821569949,8.371489543,2115.137083,-2.056604873,230.126989,-0.121780406,6946.047533,4.306160508,746.7959716,21.64003919,24.56872812,1.686216041,341.7650831,25.57376294,13.62940761,169.26866,285.7002858,1524.893321,0.390452437,276.8240499,1026.026015,3498.28381,366.8830736,711.9128521,154.3513314
Control,56.43273543,-0.666261624,13.17891746,2280.34833,0.93127335,210.4409748,-14.96087371,6167.569598,2.492016244,555.9359766,17.65402548,27.05923736,-6.431122437,397.8881715,25.15279269,14.38097259,191.3623855,100.5813283,2221.647607,-0.197630508,367.0186906,1259.790371,3880.678325,390.9118886,808.1289652,231.2617322
Condition,48.60281472,-2.60525665,14.60836081,5820.61092,-0.853035939,289.6024161,2.384595838,6167.569598,11.03537929,1072.087047,17.51560873,28.37041391,3.797665076,1217.904014,129.6118279,29.40042091,234.6656197,130.5678538,2864.104823,-9.697877056,1132.634361,8618.42373,5938.835115,1428.239967,882.8617549,242.816802
Condition,27.99282315,-1.085187107,63.93001503,2422.451503,20.4756801,136.1158675,2.965074416,7062.81198,5.605473503,835.7637593,118.9662681,11.90170741,-4.711392792,967.5606518,14.47839675,16.79253107,170.2387642,56.69115401,1535.101045,-14.12264264,289.7887713,2316.950026,3688.067158,966.3069812,461.9541023,67.14445675
Condition,77.51345513,-3.074001218,66.37124924,3124.321583,6.68870467,559.7077625,-7.595161523,7856.37946,9.25421533,868.1384819,27.32742579,21.64443249,-8.85426802,723.5802752,122.1205256,38.42569675,233.9403353,174.9328888,2878.538012,-2.675300203,1004.680349,4786.348352,5786.197445,1019.169989,808.6221061,222.5746119
Condition,7.212549442,0.689805888,414.3015891,8034.256175,46.1734401,2432.233682,-2.941661624,1919.14916,603.8267613,2746.272328,5.022363959,27.2421667,-7.352016853,3470.902797,996.6047154,11.74259157,1585.367078,75.23236853,5989.479994,-0.660847614,1141.249566,14123.08073,13840.08174,522.2216565,978.3919137,43.88126822
Condition,22.21101056,1.322697462,177.7224748,4359.815261,11.36651299,1197.008651,-4.476689645,6094.517553,9.26689269,972.6543089,15.72341299,48.73127685,-2.683848223,836.7416368,594.2049609,32.69307822,290.2635007,135.1679936,8034.256175,-8.106420305,1688.059828,3711.302518,4932.375195,854.6503888,1566.916149,345.5225281
Condition,41.04518477,2.094247614,140.6087038,8065.724315,12.18624365,1247.628768,8.253070457,6466.388417,22.51515178,1801.394625,18.09481635,53.54604213,-3.187393401,1420.483536,612.8866937,8.163927817,557.9451357,36.73810701,4847.052735,-5.818637259,2122.937521,4797.749196,8654.260945,1380.263511,1403.958118,426.3880788
Condition,33.51803563,1.275323249,76.37969107,6487.066558,16.40089827,523.8364469,0.841161421,3606.024953,5.292936447,1295.713841,34.06130619,33.00702497,-6.502058274,1296.809768,44.06516792,23.09593239,308.8958566,14.91538589,2932.508915,-2.994058376,577.1471964,3688.067158,6343.772663,513.8192346,952.6177016,85.80552345
Condition,34.30277878,-4.389134924,44.88425726,3182.445395,6.476467107,243.9626152,-8.44289401,4008.848787,3.80077797,735.2632731,68.29945878,33.10519482,-1.416259289,741.5559904,4.836384772,2.647689746,218.0466094,36.79495594,1641.993894,-7.079390863,232.3916955,1562.417008,4052.654539,406.0961151,859.2791011,94.18317868
Condition,17.89558995,0.780673503,27.1372734,3830.594199,12.29145299,590.8226203,-0.598743147,5705.598159,32.26259909,1238.531969,43.16597756,26.16034782,-7.016660406,1099.899542,300.065278,7.919315431,202.0910287,69.51540071,3153.480838,-5.672608426,1275.455952,3464.027351,5443.633221,809.0772067,988.017314,164.210758
Condition,54.84906741,1.516463147,224.9961861,10543.03116,6.379626599,1350.130294,2.713945888,6263.85676,71.6583734,3340.925317,25.78772508,45.35376761,-13.30549695,2534.972107,1096.018733,23.44854315,555.683281,60.03614264,8192.988395,3.941444569,3022.789358,5956.050714,11220.25874,2215.714506,1185.834577,141.3227557
Condition,44.83677685,-0.074780406,442.6708772,4980.74015,1.125824467,341.0360595,-4.190198579,5068.558595,14.93276569,1759.152915,299.3521731,72.18138244,0.938312487,1292.422446,329.2853177,39.6448135,335.4613057,85.78333807,3290.038218,-5.749485787,2987.243642,5578.877093,7654.742996,2754.852007,601.8223314,178.9941337
Condition,94.15698325,-1.622524975,119.0732333,4907.469481,12.61334761,600.6855253,-4.770469442,6323.994602,7.26777868,1246.569224,48.77053157,42.01989909,-0.283807411,1077.389777,266.4192312,16.02656457,224.2570142,62.89381259,4248.637299,-1.346615228,2883.393854,8482.759725,7768.093158,1458.806785,862.4352509,131.4956727
Condition,13.35040365,-1.133717259,143.4178332,1175.73792,42.92736234,26.31909878,3.296475838,4473.16558,3.349095533,312.570371,1231.570103,35.82347462,-4.546539391,344.663576,0.411912284,24.7157467,134.4114047,154.0435187,353.6264199,-6.139318883,27.51008518,388.2580426,2125.666003,1133.469682,1000.657662,28.27132264
Condition,47.22747888,1.234157563,112.6352836,9881.149949,4.740612081,709.6832111,-6.194123452,1730.958684,317.6416635,2942.0057,6.365239797,34.90671208,-4.065346599,3347.302858,920.9153229,15.40991624,542.273257,12.36001421,5473.612377,-11.38620051,2803.772283,11718.2586,11388.92272,583.9119691,1565.437069,270.3458677
Condition,55.55200355,-2.136828832,149.6864529,4034.555226,5.728742183,614.082561,-3.998738883,3897.934207,18.69511208,1928.025487,7.296304467,36.20663381,6.758845381,2185.331466,1412.804225,9.089842234,155.2176612,11.07415431,6023.47592,-7.796109442,5786.197445,4859.936657,4704.7678,413.0448461,903.7708314,122.0151749
Condition,34.58696508,-7.524323655,67.17914741,1982.475626,17.66688335,664.1991193,4.714268731,3359.897131,13.83470315,904.3298013,7.329874619,23.67211675,-0.426984772,622.2294454,433.0264439,14.70404609,119.0365737,36.62007005,2174.181503,-14.20641513,1275.455952,2130.885224,3688.067158,449.5849338,738.7447071,99.88040761
Condition,7.398486193,-7.720429848,210.2548451,861.8888465,-0.362803046,87.47867868,10.45453157,5870.746965,-0.926300102,548.4494168,547.9340152,15.29053127,-5.833107107,570.4929684,173.2608036,7.931097056,129.4631156,239.3559311,1203.612152,-2.096529442,596.4104149,1146.36856,2754.852007,258.6819137,590.546941,57.5444335
Condition,26.12322487,-5.136274721,56.5557669,2204.688073,4.258867716,146.3744199,-13.90189269,6569.007136,4.712987208,593.0671125,42.75883299,18.62433838,-5.161306701,586.9686498,27.81886152,2.321798071,140.8476881,53.57489015,1593.329972,-5.901582843,246.9491519,990.6692007,4932.375195,738.3677828,461.0138874,54.40496162
Condition,47.0912936,-2.295062132,474.3618844,2966.775553,24.64670802,548.9343073,-10.10659442,7086.48687,11.19170457,1449.325251,669.9118331,59.42765228,0.937814924,1085.792733,239.7299663,24.24566782,357.9869418,418.0163987,3199.892309,-2.535263147,751.2013917,2396.319397,4258.619092,2357.541355,1134.341156,132.9934851
Condition,14.03696782,1.896813401,95.31408569,4409.897518,6.036418934,1015.650044,8.801104772,2580.214511,53.86419635,1352.538539,39.18112335,50.14995107,-4.472420203,849.0713998,167.8401325,18.03862599,295.1213699,77.16925787,3726.658199,-6.528572487,1668.971995,3688.067158,6946.047533,579.2845446,1275.455952,367.0186906
Condition,20.1289601,-5.57671934,156.5183026,4200.42844,22.54128548,611.1062855,-9.517926294,3897.934207,-2.785015533,2638.92743,67.54482772,37.37468142,-0.722734112,1893.178076,63.28380528,35.01694832,312.2579944,72.26555584,1630.562384,-2.678841015,442.1515394,3905.974297,8319.53322,1194.184799,1120.198493,165.9476299
Condition,60.30802061,-9.988816751,51.3664665,3347.302858,-2.775898477,179.4576857,-6.892783553,7038.747988,-3.830084264,622.8079559,45.11004853,48.96552376,-0.64102,505.6408789,0.052145482,40.3591533,154.2210782,77.00135269,2623.022874,-11.78285178,215.0675873,572.0988431,3359.897131,795.3674166,874.9876148,229.8436058
Condition,33.70812731,-2.70506335,72.93669076,3974.465199,2.633759289,404.2746954,-2.444714416,3315.200109,3.644431472,935.9461712,60.65255096,28.40364325,-0.740860051,575.5533968,37.06836162,29.00968041,146.4984242,39.33490508,2233.211303,-4.845707716,399.702956,2020.495601,4762.178697,580.9395897,1119.394272,228.0775599
Condition,24.11455949,6.585413909,18.67860548,3774.008188,6.556315635,256.1585839,1.280683756,3321.533276,2.632257056,942.4558655,38.58160812,44.50985503,2.842057868,938.3059817,25.80383269,6.233201117,272.0176344,70.76834183,2188.035682,2.081140711,303.4246225,1684.556642,4992.979548,678.8975685,735.6550171,321.2911145
Condition,18.91144264,3.018851269,180.7098256,1667.316784,44.00757147,220.3633744,1.208218477,6149.319022,9.157186193,710.4321495,2412.42322,57.18711066,3.093782132,741.9446657,36.38088883,13.97416822,173.3570437,325.4268301,1411.502563,7.771319898,160.7307053,1084.997048,3527.015939,2087.052271,730.1994805,137.4280795
